#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 9893568, SEN S/N: 9893568)","Ext. Line Event, units (LGR S/N: 1147179, SEN S/N: 1147179)",Coupler Attached (LGR S/N: 9893568),Host Connected (LGR S/N: 9893568),Stopped (LGR S/N: 9893568),End Of File (LGR S/N: 9893568)
,06/12/2022 8:25,,384,,,,
,06/12/2022 8:43,,385,,,,
,06/12/2022 9:00,9.176,,,,,
,06/12/2022 9:26,,386,,,,
,06/12/2022 10:00,9.965,,,,,
,06/12/2022 10:07,,387,,,,
,06/12/2022 11:00,14.709,,,,,
,06/12/2022 12:00,21.187,,,,,
,06/12/2022 13:00,32.394,,,,,
,06/12/2022 14:00,30.154,,,,,
,06/12/2022 15:00,25.028,,,,,
,06/12/2022 16:00,19.758,,,,,
,06/12/2022 17:00,17.379,,,,,
,06/12/2022 18:00,13.654,,,,,
,06/12/2022 19:00,11.528,,,,,
,06/12/2022 20:00,9.571,,,,,
,06/12/2022 21:00,7.782,,,,,
,06/12/2022 22:00,6.775,,,,,
,06/12/2022 23:00,6.268,,,,,
,06/13/2022 0:00,6.268,,,,,
,06/13/2022 1:00,6.166,,,,,
,06/13/2022 2:00,6.37,,,,,
,06/13/2022 3:00,6.674,,,,,
,06/13/2022 3:50,,388,,,,
,06/13/2022 4:00,6.674,,,,,
,06/13/2022 4:09,,389,,,,
,06/13/2022 4:19,,390,,,,
,06/13/2022 4:33,,391,,,,
,06/13/2022 4:50,,392,,,,
,06/13/2022 5:00,6.471,,,,,
,06/13/2022 5:06,,393,,,,
,06/13/2022 5:23,,394,,,,
,06/13/2022 5:29,,395,,,,
,06/13/2022 5:35,,396,,,,
,06/13/2022 5:41,,397,,,,
,06/13/2022 5:44,,398,,,,
,06/13/2022 5:46,,399,,,,
,06/13/2022 5:50,,400,,,,
,06/13/2022 5:53,,401,,,,
,06/13/2022 5:57,,402,,,,
,06/13/2022 6:00,6.674,,,,,
,06/13/2022 6:00,,403,,,,
,06/13/2022 6:04,,404,,,,
,06/13/2022 6:10,,405,,,,
,06/13/2022 6:14,,406,,,,
,06/13/2022 6:19,,407,,,,
,06/13/2022 6:26,,408,,,,
,06/13/2022 6:33,,409,,,,
,06/13/2022 6:46,,410,,,,
,06/13/2022 7:00,7.381,,,,,
,06/13/2022 7:00,,411,,,,
,06/13/2022 7:07,,412,,,,
,06/13/2022 7:15,,413,,,,
,06/13/2022 7:27,,414,,,,
,06/13/2022 7:34,,415,,,,
,06/13/2022 7:39,,416,,,,
,06/13/2022 7:44,,417,,,,
,06/13/2022 7:51,,418,,,,
,06/13/2022 7:56,,419,,,,
,06/13/2022 8:00,7.882,,,,,
,06/13/2022 8:02,,420,,,,
,06/13/2022 8:07,,421,,,,
,06/13/2022 8:13,,422,,,,
,06/13/2022 8:20,,423,,,,
,06/13/2022 8:26,,424,,,,
,06/13/2022 8:32,,425,,,,
,06/13/2022 8:40,,426,,,,
,06/13/2022 8:46,,427,,,,
,06/13/2022 8:52,,428,,,,
,06/13/2022 8:58,,429,,,,
,06/13/2022 9:00,8.282,,,,,
,06/13/2022 9:17,,430,,,,
,06/13/2022 9:33,,431,,,,
,06/13/2022 9:47,,432,,,,
,06/13/2022 9:56,,433,,,,
,06/13/2022 10:00,8.978,,,,,
,06/13/2022 10:10,,434,,,,
,06/13/2022 10:26,,435,,,,
,06/13/2022 10:38,,436,,,,
,06/13/2022 10:57,,437,,,,
,06/13/2022 11:00,8.978,,,,,
,06/13/2022 11:13,,438,,,,
,06/13/2022 11:27,,439,,,,
,06/13/2022 11:48,,440,,,,
,06/13/2022 12:00,9.669,,,,,
,06/13/2022 12:10,,441,,,,
,06/13/2022 12:29,,442,,,,
,06/13/2022 12:44,,443,,,,
,06/13/2022 13:00,10.161,,,,,
,06/13/2022 13:00,,444,,,,
,06/13/2022 13:15,,445,,,,
,06/13/2022 13:33,,446,,,,
,06/13/2022 13:50,,447,,,,
,06/13/2022 14:00,9.768,,,,,
,06/13/2022 14:05,,448,,,,
,06/13/2022 14:17,,449,,,,
,06/13/2022 14:36,,450,,,,
,06/13/2022 14:56,,451,,,,
,06/13/2022 15:00,10.063,,,,,
,06/13/2022 15:20,,452,,,,
,06/13/2022 15:49,,453,,,,
,06/13/2022 16:00,10.553,,,,,
,06/13/2022 16:35,,454,,,,
,06/13/2022 17:00,9.373,,,,,
,06/13/2022 17:42,,455,,,,
,06/13/2022 18:00,7.782,,,,,
,06/13/2022 18:04,,456,,,,
,06/13/2022 18:17,,457,,,,
,06/13/2022 18:28,,458,,,,
,06/13/2022 18:36,,459,,,,
,06/13/2022 18:45,,460,,,,
,06/13/2022 18:51,,461,,,,
,06/13/2022 18:59,,462,,,,
,06/13/2022 19:00,6.37,,,,,
,06/13/2022 19:04,,463,,,,
,06/13/2022 19:10,,464,,,,
,06/13/2022 19:17,,465,,,,
,06/13/2022 19:24,,466,,,,
,06/13/2022 19:32,,467,,,,
,06/13/2022 19:42,,468,,,,
,06/13/2022 19:47,,469,,,,
,06/13/2022 19:54,,470,,,,
,06/13/2022 19:58,,471,,,,
,06/13/2022 20:00,5.655,,,,,
,06/13/2022 20:05,,472,,,,
,06/13/2022 20:11,,473,,,,
,06/13/2022 20:17,,474,,,,
,06/13/2022 20:22,,475,,,,
,06/13/2022 20:29,,476,,,,
,06/13/2022 20:37,,477,,,,
,06/13/2022 20:46,,478,,,,
,06/13/2022 20:53,,479,,,,
,06/13/2022 21:00,5.141,,,,,
,06/13/2022 21:03,,480,,,,
,06/13/2022 21:11,,481,,,,
,06/13/2022 21:21,,482,,,,
,06/13/2022 21:29,,483,,,,
,06/13/2022 21:36,,484,,,,
,06/13/2022 21:43,,485,,,,
,06/13/2022 21:52,,486,,,,
,06/13/2022 21:58,,487,,,,
,06/13/2022 22:00,4.831,,,,,
,06/13/2022 22:09,,488,,,,
,06/13/2022 22:19,,489,,,,
,06/13/2022 22:29,,490,,,,
,06/13/2022 22:35,,491,,,,
,06/13/2022 22:40,,492,,,,
,06/13/2022 22:46,,493,,,,
,06/13/2022 22:53,,494,,,,
,06/13/2022 22:58,,495,,,,
,06/13/2022 23:00,4.934,,,,,
,06/13/2022 23:05,,496,,,,
,06/13/2022 23:13,,497,,,,
,06/13/2022 23:30,,498,,,,
,06/13/2022 23:41,,499,,,,
,06/14/2022 0:00,5.037,,,,,
,06/14/2022 0:00,,500,,,,
,06/14/2022 0:13,,501,,,,
,06/14/2022 0:29,,502,,,,
,06/14/2022 0:37,,503,,,,
,06/14/2022 0:55,,504,,,,
,06/14/2022 1:00,4.934,,,,,
,06/14/2022 1:12,,505,,,,
,06/14/2022 1:35,,506,,,,
,06/14/2022 1:54,,507,,,,
,06/14/2022 2:00,4.623,,,,,
,06/14/2022 2:04,,508,,,,
,06/14/2022 2:15,,509,,,,
,06/14/2022 2:29,,510,,,,
,06/14/2022 2:40,,511,,,,
,06/14/2022 2:51,,512,,,,
,06/14/2022 3:00,4.415,,,,,
,06/14/2022 3:00,,513,,,,
,06/14/2022 3:12,,514,,,,
,06/14/2022 3:18,,515,,,,
,06/14/2022 3:27,,516,,,,
,06/14/2022 3:39,,517,,,,
,06/14/2022 4:00,4.311,,,,,
,06/14/2022 4:02,,518,,,,
,06/14/2022 4:19,,519,,,,
,06/14/2022 4:28,,520,,,,
,06/14/2022 4:38,,521,,,,
,06/14/2022 4:52,,522,,,,
,06/14/2022 5:00,4.207,,,,,
,06/14/2022 5:02,,523,,,,
,06/14/2022 5:22,,524,,,,
,06/14/2022 5:34,,525,,,,
,06/14/2022 5:43,,526,,,,
,06/14/2022 5:49,,527,,,,
,06/14/2022 6:00,4.311,,,,,
,06/14/2022 6:07,,528,,,,
,06/14/2022 6:15,,529,,,,
,06/14/2022 6:33,,530,,,,
,06/14/2022 6:54,,531,,,,
,06/14/2022 7:00,4.311,,,,,
,06/14/2022 7:06,,532,,,,
,06/14/2022 7:23,,533,,,,
,06/14/2022 8:00,5.037,,,,,
,06/14/2022 8:01,,534,,,,
,06/14/2022 8:21,,535,,,,
,06/14/2022 8:46,,536,,,,
,06/14/2022 9:00,5.552,,,,,
,06/14/2022 9:18,,537,,,,
,06/14/2022 10:00,7.179,,,,,
,06/14/2022 10:10,,538,,,,
,06/14/2022 10:40,,539,,,,
,06/14/2022 11:00,6.37,,,,,
,06/14/2022 11:07,,540,,,,
,06/14/2022 11:42,,541,,,,
,06/14/2022 12:00,6.674,,,,,
,06/14/2022 13:00,7.481,,,,,
,06/14/2022 14:00,8.082,,,,,
,06/14/2022 15:00,9.077,,,,,
,06/14/2022 16:00,8.481,,,,,
,06/14/2022 17:00,8.481,,,,,
,06/14/2022 18:00,8.481,,,,,
,06/14/2022 19:00,8.282,,,,,
,06/14/2022 20:00,7.381,,,,,
,06/14/2022 21:00,5.86,,,,,
,06/14/2022 22:00,5.244,,,,,
,06/14/2022 23:00,5.45,,,,,
,06/15/2022 0:00,5.552,,,,,
,06/15/2022 1:00,4.519,,,,,
,06/15/2022 2:00,3.683,,,,,
,06/15/2022 3:00,3.472,,,,,
,06/15/2022 4:00,3.367,,,,,
,06/15/2022 5:00,3.261,,,,,
,06/15/2022 6:00,4.415,,,,,
,06/15/2022 7:00,7.079,,,,,
,06/15/2022 8:00,10.063,,,,,
,06/15/2022 9:00,15.951,,,,,
,06/15/2022 10:00,17.189,,,,,
,06/15/2022 11:00,23.1,,,,,
,06/15/2022 12:00,24.835,,,,,
,06/15/2022 13:00,25.61,,,,,
,06/15/2022 14:00,23.869,,,,,
,06/15/2022 15:00,23.677,,,,,
,06/15/2022 16:00,23.869,,,,,
,06/15/2022 17:00,20.71,,,,,
,06/15/2022 18:00,15.951,,,,,
,06/15/2022 19:00,13.173,,,,,
,06/15/2022 20:00,10.944,,,,,
,06/15/2022 21:00,9.768,,,,,
,06/15/2022 22:00,9.176,,,,,
,06/15/2022 23:00,8.879,,,,,
,06/16/2022 0:00,7.682,,,,,
,06/16/2022 1:00,7.179,,,,,
,06/16/2022 2:00,7.079,,,,,
,06/16/2022 3:00,7.381,,,,,
,06/16/2022 4:00,7.682,,,,,
,06/16/2022 5:00,7.882,,,,,
,06/16/2022 6:00,8.978,,,,,
,06/16/2022 7:00,10.161,,,,,
,06/16/2022 8:00,13.365,,,,,
,06/16/2022 9:00,16.141,,,,,
,06/16/2022 10:00,23.1,,,,,
,06/16/2022 11:00,26,,,,,
,06/16/2022 12:00,29.752,,,,,
,06/16/2022 13:00,23.484,,,,,
,06/16/2022 14:00,19.472,,,,,
,06/16/2022 14:16,,542,,,,
,06/16/2022 15:00,18.806,,,,,
,06/16/2022 15:38,,543,,,,
,06/16/2022 16:00,14.709,,,,,
,06/16/2022 16:06,,544,,,,
,06/16/2022 17:00,14.134,,,,,
,06/16/2022 18:00,13.461,,,,,
,06/16/2022 19:00,12.013,,,,,
,06/16/2022 20:00,9.866,,,,,
,06/16/2022 21:00,8.082,,,,,
,06/16/2022 22:00,7.381,,,,,
,06/16/2022 23:00,7.582,,,,,
,06/17/2022 0:00,7.582,,,,,
,06/17/2022 1:00,7.582,,,,,
,06/17/2022 2:00,6.978,,,,,
,06/17/2022 3:00,5.86,,,,,
,06/17/2022 4:00,5.86,,,,,
,06/17/2022 5:00,6.064,,,,,
,06/17/2022 6:00,6.471,,,,,
,06/17/2022 7:00,8.581,,,,,
,06/17/2022 8:00,11.625,,,,,
,06/17/2022 9:00,15.951,,,,,
,06/17/2022 10:00,26.39,,,,,
,06/17/2022 11:00,32.291,,,,,
,06/17/2022 12:00,32.911,,,,,
,06/17/2022 13:00,25.61,,,,,
,06/17/2022 14:00,20.043,,,,,
,06/17/2022 15:00,20.424,,,,,
,06/17/2022 16:00,20.329,,,,,
,06/17/2022 17:00,18.426,,,,,
,06/17/2022 18:00,16.046,,,,,
,06/17/2022 19:00,14.038,,,,,
,06/17/2022 20:00,11.334,,,,,
,06/17/2022 21:00,9.275,,,,,
,06/17/2022 22:00,8.581,,,,,
,06/17/2022 23:00,8.382,,,,,
,06/18/2022 0:00,8.481,,,,,
,06/18/2022 1:00,8.581,,,,,
,06/18/2022 2:00,8.481,,,,,
,06/18/2022 3:00,8.481,,,,,
,06/18/2022 4:00,8.082,,,,,
,06/18/2022 5:00,8.082,,,,,
,06/18/2022 6:00,8.082,,,,,
,06/18/2022 7:00,8.581,,,,,
,06/18/2022 8:00,11.431,,,,,
,06/18/2022 9:00,18.045,,,,,
,06/18/2022 10:00,30.963,,,,,
,06/18/2022 11:00,28.258,,,,,
,06/18/2022 12:00,26.195,,,,,
,06/18/2022 13:00,24.641,,,,,
,06/18/2022 14:00,17.95,,,,,
,06/18/2022 15:00,19.853,,,,,
,06/18/2022 16:00,21.855,,,,,
,06/18/2022 17:00,22.046,,,,,
,06/18/2022 18:00,16.808,,,,,
,06/18/2022 19:00,13.076,,,,,
,06/18/2022 20:00,10.259,,,,,
,06/18/2022 21:00,8.779,,,,,
,06/18/2022 22:00,8.581,,,,,
,06/18/2022 23:00,8.481,,,,,
,06/19/2022 0:00,8.182,,,,,
,06/19/2022 0:29,,545,,,,
,06/19/2022 1:00,7.882,,,,,
,06/19/2022 2:00,7.28,,,,,
,06/19/2022 3:00,7.28,,,,,
,06/19/2022 3:25,,546,,,,
,06/19/2022 4:00,7.179,,,,,
,06/19/2022 5:00,7.28,,,,,
,06/19/2022 6:00,8.382,,,,,
,06/19/2022 7:00,10.259,,,,,
,06/19/2022 8:00,13.365,,,,,
,06/19/2022 9:00,16.523,,,,,
,06/19/2022 10:00,19.187,,,,,
,06/19/2022 11:00,17.76,,,,,
,06/19/2022 11:47,,547,,,,
,06/19/2022 12:00,14.23,,,,,
,06/19/2022 13:00,18.236,,,,,
,06/19/2022 14:00,16.713,,,,,
,06/19/2022 15:00,25.416,,,,,
,06/19/2022 16:00,26.977,,,,,
,06/19/2022 17:00,23.292,,,,,
,06/19/2022 18:00,14.709,,,,,
,06/19/2022 19:00,10.553,,,,,
,06/19/2022 20:00,8.68,,,,,
,06/19/2022 21:00,7.079,,,,,
,06/19/2022 22:00,6.268,,,,,
,06/19/2022 23:00,5.86,,,,,
,06/20/2022 0:00,5.552,,,,,
,06/20/2022 1:00,5.655,,,,,
,06/20/2022 2:00,6.37,,,,,
,06/20/2022 3:00,6.674,,,,,
,06/20/2022 4:00,5.86,,,,,
,06/20/2022 5:00,5.45,,,,,
,06/20/2022 6:00,6.37,,,,,
,06/20/2022 7:00,9.571,,,,,
,06/20/2022 8:00,11.041,,,,,
,06/20/2022 9:00,15.569,,,,,
,06/20/2022 10:00,25.708,,,,,
,06/20/2022 11:00,23.196,,,,,
,06/20/2022 11:44,,548,,,,
,06/20/2022 11:44,,549,,,,
,06/20/2022 11:45,,550,,,,
,06/20/2022 11:45,,551,,,,
,06/20/2022 11:46,,552,,,,
,06/20/2022 11:47,,553,,,,
,06/20/2022 11:48,,554,,,,
,06/20/2022 11:49,,555,,,,
,06/20/2022 11:50,,556,,,,
,06/20/2022 11:51,,557,,,,
,06/20/2022 12:00,18.901,,,,,
,06/20/2022 12:00,,558,,,,
,06/20/2022 13:00,23.004,,,,,
,06/20/2022 14:00,24.351,,,,,
,06/20/2022 15:00,32.188,,,,,
,06/20/2022 16:00,34.796,,,,,
,06/20/2022 17:00,23.966,,,,,
,06/20/2022 18:00,19.948,,,,,
,06/20/2022 19:00,17.094,,,,,
,06/20/2022 20:00,12.98,,,,,
,06/20/2022 21:00,10.161,,,,,
,06/20/2022 22:00,9.077,,,,,
,06/20/2022 23:00,8.382,,,,,
,06/21/2022 0:00,7.782,,,,,
,06/21/2022 1:00,7.381,,,,,
,06/21/2022 2:00,6.978,,,,,
,06/21/2022 3:00,6.674,,,,,
,06/21/2022 4:00,6.471,,,,,
,06/21/2022 5:00,6.877,,,,,
,06/21/2022 6:00,7.481,,,,,
,06/21/2022 7:00,8.282,,,,,
,06/21/2022 8:00,10.846,,,,,
,06/21/2022 9:00,16.237,,,,,
,06/21/2022 10:00,29.452,,,,,
,06/21/2022 11:00,31.983,,,,,
,06/21/2022 12:00,37.165,,,,,
,06/21/2022 13:00,35.864,,,,,
,06/21/2022 14:00,32.188,,,,,
,06/21/2022 15:00,27.764,,,,,
,06/21/2022 16:00,22.333,,,,,
,06/21/2022 17:00,19.377,,,,,
,06/21/2022 18:00,17.475,,,,,
,06/21/2022 19:00,15.855,,,,,
,06/21/2022 20:00,14.9,,,,,
,06/21/2022 21:00,13.942,,,,,
,06/21/2022 22:00,12.883,,,,,
,06/21/2022 23:00,11.916,,,,,
,06/22/2022 0:00,11.139,,,,,
,06/22/2022 1:00,10.944,,,,,
,06/22/2022 2:00,10.846,,,,,
,06/22/2022 3:00,10.846,,,,,
,06/22/2022 3:25,,559,,,,
,06/22/2022 4:00,10.357,,,,,
,06/22/2022 5:00,10.161,,,,,
,06/22/2022 6:00,10.161,,,,,
,06/22/2022 6:05,,560,,,,
,06/22/2022 7:00,10.748,,,,,
,06/22/2022 8:00,11.528,,,,,
,06/22/2022 9:00,13.461,,,,,
,06/22/2022 10:00,16.046,,,,,
,06/22/2022 11:00,23.484,,,,,
,06/22/2022 12:00,32.911,,,,,
,06/22/2022 13:00,33.014,,,,,
,06/22/2022 14:00,30.862,,,,,
,06/22/2022 15:00,33.014,,,,,
,06/22/2022 16:00,35.009,,,,,
,06/22/2022 17:00,25.416,,,,,
,06/22/2022 17:05,,561,,,,
,06/22/2022 17:07,,562,,,,
,06/22/2022 17:07,,563,,,,
,06/22/2022 17:08,,564,,,,
,06/22/2022 17:08,,565,,,,
,06/22/2022 17:09,,566,,,,
,06/22/2022 17:09,,567,,,,
,06/22/2022 17:10,,568,,,,
,06/22/2022 17:10,,569,,,,
,06/22/2022 17:11,,570,,,,
,06/22/2022 17:11,,571,,,,
,06/22/2022 17:12,,572,,,,
,06/22/2022 17:13,,573,,,,
,06/22/2022 17:14,,574,,,,
,06/22/2022 17:14,,575,,,,
,06/22/2022 17:17,,576,,,,
,06/22/2022 17:33,,577,,,,
,06/22/2022 17:54,,578,,,,
,06/22/2022 18:00,14.325,,,,,
,06/22/2022 18:25,,579,,,,
,06/22/2022 18:27,,580,,,,
,06/22/2022 18:39,,581,,,,
,06/22/2022 18:41,,582,,,,
,06/22/2022 18:43,,583,,,,
,06/22/2022 18:44,,584,,,,
,06/22/2022 18:46,,585,,,,
,06/22/2022 18:46,,586,,,,
,06/22/2022 18:48,,587,,,,
,06/22/2022 18:55,,588,,,,
,06/22/2022 19:00,12.497,,,,,
,06/22/2022 19:08,,589,,,,
,06/22/2022 19:10,,590,,,,
,06/22/2022 19:10,,591,,,,
,06/22/2022 19:10,,592,,,,
,06/22/2022 19:11,,593,,,,
,06/22/2022 19:11,,594,,,,
,06/22/2022 19:12,,595,,,,
,06/22/2022 19:13,,596,,,,
,06/22/2022 19:14,,597,,,,
,06/22/2022 19:15,,598,,,,
,06/22/2022 19:15,,599,,,,
,06/22/2022 19:16,,600,,,,
,06/22/2022 19:16,,601,,,,
,06/22/2022 19:16,,602,,,,
,06/22/2022 19:16,,603,,,,
,06/22/2022 19:17,,604,,,,
,06/22/2022 19:17,,605,,,,
,06/22/2022 19:17,,606,,,,
,06/22/2022 19:18,,607,,,,
,06/22/2022 19:19,,608,,,,
,06/22/2022 19:39,,609,,,,
,06/22/2022 19:41,,610,,,,
,06/22/2022 19:44,,611,,,,
,06/22/2022 20:00,10.748,,,,,
,06/22/2022 20:44,,612,,,,
,06/22/2022 21:00,9.866,,,,,
,06/22/2022 22:00,8.978,,,,,
,06/22/2022 23:00,8.481,,,,,
,06/23/2022 0:00,7.983,,,,,
,06/23/2022 1:00,7.682,,,,,
,06/23/2022 2:00,7.481,,,,,
,06/23/2022 3:00,7.481,,,,,
,06/23/2022 4:00,6.471,,,,,
,06/23/2022 5:00,5.86,,,,,
,06/23/2022 6:00,5.244,,,,,
,06/23/2022 7:00,6.573,,,,,
,06/23/2022 8:00,7.882,,,,,
,06/23/2022 9:00,11.819,,,,,
,06/23/2022 10:00,20.138,,,,,
,06/23/2022 11:00,20.71,,,,,
,06/23/2022 12:00,28.456,,,,,
,06/23/2022 13:00,31.268,,,,,
,06/23/2022 14:00,32.6,,,,,
,06/23/2022 15:00,33.222,,,,,
,06/23/2022 16:00,31.37,,,,,
,06/23/2022 17:00,26.292,,,,,
,06/23/2022 18:00,14.804,,,,,
,06/23/2022 19:00,9.571,,,,,
,06/23/2022 20:00,7.28,,,,,
,06/23/2022 21:00,5.552,,,,,
,06/23/2022 22:00,4.415,,,,,
,06/23/2022 23:00,3.788,,,,,
,06/24/2022 0:00,3.155,,,,,
,06/24/2022 1:00,2.943,,,,,
,06/24/2022 2:00,3.578,,,,,
,06/24/2022 3:00,4.207,,,,,
,06/24/2022 4:00,4.311,,,,,
,06/24/2022 5:00,4.519,,,,,
,06/24/2022 6:00,5.244,,,,,
,06/24/2022 6:03,,613,,,,
,06/24/2022 7:00,7.481,,,,,
,06/24/2022 8:00,8.978,,,,,
,06/24/2022 9:00,9.571,,,,,
,06/24/2022 10:00,16.999,,,,,
,06/24/2022 11:00,26.585,,,,,
,06/24/2022 12:00,33.535,,,,,
,06/24/2022 13:00,37.824,,,,,
,06/24/2022 14:00,30.558,,,,,
,06/24/2022 15:00,27.665,,,,,
,06/24/2022 16:00,25.708,,,,,
,06/24/2022 17:00,32.704,,,,,
,06/24/2022 18:00,20.71,,,,,
,06/24/2022 19:00,14.325,,,,,
,06/24/2022 20:00,11.139,,,,,
,06/24/2022 21:00,8.978,,,,,
,06/24/2022 22:00,8.182,,,,,
,06/24/2022 23:00,7.582,,,,,
,06/25/2022 0:00,6.978,,,,,
,06/25/2022 1:00,6.471,,,,,
,06/25/2022 2:00,6.064,,,,,
,06/25/2022 3:00,5.655,,,,,
,06/25/2022 4:00,5.244,,,,,
,06/25/2022 5:00,5.141,,,,,
,06/25/2022 6:00,5.347,,,,,
,06/25/2022 7:00,5.757,,,,,
,06/25/2022 8:00,7.782,,,,,
,06/25/2022 9:00,15.569,,,,,
,06/25/2022 10:00,29.752,,,,,
,06/25/2022 11:00,38.046,,,,,
,06/25/2022 12:00,41.108,,,,,
,06/25/2022 13:00,37.935,,,,,
,06/25/2022 14:00,35.542,,,,,
,06/25/2022 15:00,29.953,,,,,
,06/25/2022 16:00,25.416,,,,,
,06/25/2022 17:00,36.295,,,,,
,06/25/2022 18:00,21.569,,,,,
,06/25/2022 19:00,15.569,,,,,
,06/25/2022 20:00,13.076,,,,,
,06/25/2022 21:00,11.625,,,,,
,06/25/2022 22:00,10.748,,,,,
,06/25/2022 23:00,9.965,,,,,
,06/26/2022 0:00,9.373,,,,,
,06/26/2022 1:00,8.68,,,,,
,06/26/2022 2:00,8.182,,,,,
,06/26/2022 3:00,7.682,,,,,
,06/26/2022 4:00,7.381,,,,,
,06/26/2022 5:00,7.381,,,,,
,06/26/2022 6:00,7.582,,,,,
,06/26/2022 7:00,7.882,,,,,
,06/26/2022 8:00,9.866,,,,,
,06/26/2022 9:00,16.523,,,,,
,06/26/2022 10:00,31.983,,,,,
,06/26/2022 11:00,38.826,,,,,
,06/26/2022 12:00,42.401,,,,,
,06/26/2022 13:00,44.58,,,,,
,06/26/2022 14:00,45.956,,,,,
,06/26/2022 15:00,46.722,,,,,
,06/26/2022 16:00,47.629,,,,,
,06/26/2022 17:00,43.844,,,,,
,06/26/2022 18:00,26.292,,,,,
,06/26/2022 19:00,19.282,,,,,
,06/26/2022 20:00,16.237,,,,,
,06/26/2022 21:00,14.709,,,,,
,06/26/2022 22:00,13.654,,,,,
,06/26/2022 23:00,12.98,,,,,
,06/27/2022 0:00,12.207,,,,,
,06/27/2022 1:00,11.431,,,,,
,06/27/2022 2:00,10.944,,,,,
,06/27/2022 3:00,10.553,,,,,
,06/27/2022 4:00,10.063,,,,,
,06/27/2022 5:00,10.063,,,,,
,06/27/2022 6:00,10.161,,,,,
,06/27/2022 7:00,10.455,,,,,
,06/27/2022 8:00,12.401,,,,,
,06/27/2022 9:00,18.996,,,,,
,06/27/2022 10:00,34.163,,,,,
,06/27/2022 11:00,41.81,,,,,
,06/27/2022 12:00,45.577,,,,,
,06/27/2022 13:00,47.238,,,,,
,06/27/2022 14:00,44.089,,,,,
,06/27/2022 15:00,35.649,,,,,
,06/27/2022 16:00,36.62,,,,,
,06/27/2022 17:00,42.998,,,,,
,06/27/2022 18:00,27.075,,,,,
,06/27/2022 19:00,20.329,,,,,
,06/27/2022 20:00,17.76,,,,,
,06/27/2022 21:00,16.237,,,,,
,06/27/2022 22:00,15.282,,,,,
,06/27/2022 23:00,14.325,,,,,
,06/28/2022 0:00,13.942,,,,,
,06/28/2022 1:00,13.558,,,,,
,06/28/2022 2:00,13.269,,,,,
,06/28/2022 3:00,13.076,,,,,
,06/28/2022 4:00,12.69,,,,,
,06/28/2022 5:00,13.461,,,,,
,06/28/2022 6:00,14.134,,,,,
,06/28/2022 7:00,16.141,,,,,
,06/28/2022 8:00,18.711,,,,,
,06/28/2022 9:00,18.521,,,,,
,06/28/2022 10:00,19.377,,,,,
,06/28/2022 11:00,26.781,,,,,
,06/28/2022 12:00,34.268,,,,,
,06/28/2022 13:00,33.118,,,,,
,06/28/2022 13:30,,614,,,,
,06/28/2022 13:35,,615,,,,
,06/28/2022 14:00,27.272,,,,,
,06/28/2022 15:00,30.154,,,,,
,06/28/2022 16:00,31.676,,,,,
,06/28/2022 17:00,33.848,,,,,
,06/28/2022 18:00,22.908,,,,,
,06/28/2022 19:00,19.567,,,,,
,06/28/2022 20:00,18.14,,,,,
,06/28/2022 21:00,16.141,,,,,
,06/28/2022 22:00,13.846,,,,,
,06/28/2022 23:00,12.304,,,,,
,06/29/2022 0:00,12.69,,,,,
,06/29/2022 1:00,12.69,,,,,
,06/29/2022 2:00,11.916,,,,,
,06/29/2022 3:00,10.846,,,,,
,06/29/2022 4:00,11.334,,,,,
,06/29/2022 5:00,10.455,,,,,
,06/29/2022 6:00,11.041,,,,,
,06/29/2022 7:00,12.69,,,,,
,06/29/2022 8:00,14.038,,,,,
,06/29/2022 9:00,15.664,,,,,
,06/29/2022 10:00,19.948,,,,,
,06/29/2022 11:00,18.901,,,,,
,06/29/2022 12:00,18.616,,,,,
,06/29/2022 13:00,20.424,,,,,
,06/29/2022 14:00,26.585,,,,,
,06/29/2022 15:00,21.76,,,,,
,06/29/2022 16:00,24.641,,,,,
,06/29/2022 17:00,24.448,,,,,
,06/29/2022 18:00,18.236,,,,,
,06/29/2022 19:00,13.846,,,,,
,06/29/2022 20:00,12.013,,,,,
,06/29/2022 21:00,9.373,,,,,
,06/29/2022 22:00,8.182,,,,,
,06/29/2022 23:00,7.481,,,,,
,06/30/2022 0:00,7.079,,,,,
,06/30/2022 1:00,6.674,,,,,
,06/30/2022 2:00,6.37,,,,,
,06/30/2022 3:00,5.86,,,,,
,06/30/2022 4:00,5.347,,,,,
,06/30/2022 5:00,5.244,,,,,
,06/30/2022 6:00,5.552,,,,,
,06/30/2022 7:00,6.064,,,,,
,06/30/2022 8:00,7.882,,,,,
,06/30/2022 9:00,13.75,,,,,
,06/30/2022 10:00,28.953,,,,,
,06/30/2022 11:00,37.494,,,,,
,06/30/2022 12:00,41.225,,,,,
,06/30/2022 13:00,41.575,,,,,
,06/30/2022 14:00,43.723,,,,,
,06/30/2022 15:00,34.903,,,,,
,06/30/2022 16:00,26.585,,,,,
,06/30/2022 17:00,33.848,,,,,
,06/30/2022 18:00,23.966,,,,,
,06/30/2022 19:00,18.236,,,,,
,06/30/2022 20:00,15.091,,,,,
,06/30/2022 21:00,13.173,,,,,
,06/30/2022 22:00,11.916,,,,,
,06/30/2022 23:00,11.041,,,,,
,07/01/2022 0:00,10.455,,,,,
,07/01/2022 1:00,9.866,,,,,
